Player,Elo_Hard,Elo_Clay,Elo_Grass,Rank,Pts,Elo,Elo_diff,surface_winrate,rank_diff,pts_diff,win_last_5_diff,win_last_25_diff,win_last_50_diff,win_last_100_diff,win_last_250_diff,diff_N_games,elo_grad_20_diff,elo_grad_35_diff,elo_grad_50_diff,elo_grad_100_diff,h2h_diff,h2h_surface_diff,elo_plus_form,elo_form_ratio,elo_x_form
Faurel J.C.,1502.022484177686,1484.0,1500.0,148.0,288.0,1482.792481737066,-22.438781095147533,0.5,-25.0,65.0,0.2,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.0166666666666666,7.0,-1.252482901254416,-0.7157045150025234,-0.5009931605017665,-0.2504965802508832,0.0,0.0,,,
Murray A. ,1562.6273679535536,,,4.0,6640.0,1562.6273679535536,-12.51841708932966,1.0,19.0,-5210.0,0.0,0.0,0.0,0.0,0.0,,-0.6912459620215601,-0.3949976925837485,-0.276498384808624,-0.138249192404312,0.0,0.0,,,
Geerts M.,1500.0,,,268.0,189.0,1500.0,-250.75591899206825,0.5,136.0,-237.0,-0.0999999999999999,-0.02,-0.02,-0.15,-0.172,-458.0,-0.5428667970810693,5.723420919555812,5.095374778889522,2.0795520859968657,0.0,0.0,,,
Dupuis A.,1409.1094467829491,1430.0839626015827,1544.54631704342,221.0,177.0,1524.4257541833765,-130.7321241047814,0.4761904761904761,138.0,-314.0,0.2,-0.08,-0.06,0.0777272727272727,0.0327540106951871,99.0,-6.001503436412349,-2.54013096284388,-5.7974631045496565,-0.7149038644796565,1.0,1.0,,,
Kontinen H.,1500.0,,1515.3956338898397,253.0,186.0,1499.2709173591372,125.7715088765633,0.5,-205.0,698.0,0.3,-0.02,-0.0999999999999999,-0.07,-0.073248407643312,155.0,3.905305432826969,2.8275735037896603,0.0225083111962885,1.4831794394385156,0.0,0.0,,,
Lisnard J.R.,1442.2073092415662,1424.1705619393117,1455.7678750367184,393.0,99.0,1422.3190667802592,271.19318908663286,0.4761904761904761,-363.0,1086.0,0.0,0.24,0.3,0.2505882352941176,0.2094010206822454,134.0,-3.04982217595184,-3.057319710033945,-0.6546689633330245,0.5712484665229567,1.0,1.0,,,
Tabilo A.,1576.1927540458107,1589.3018109302643,1578.7367574210648,61.0,940.0,1635.4996497159673,55.32887078788803,0.4230769230769231,-36.0,1010.0,0.0,0.08,-0.0199999999999999,-0.02,-0.0767025405786873,99.0,1.6775956150099662,4.646868241463108,0.6304341732856301,0.72920564461652,0.0,0.0,,,
Torebko P.,,1485.3243065638828,,384.0,45.0,1487.2926378424852,-20.113234269724444,0.373134328358209,-270.0,451.0,0.2,0.28,0.3,0.39,0.38,264.0,-2.5243969105552764,-3.4446683313003956,-3.236578785931688,-1.1415331104160622,0.0,0.0,,,
Nadal-Parera R.,,1500.0,,762.0,,1500.0,41.748139541416094,0.5,681.0,0.0,0.5,0.14,0.0666666666666666,0.0666666666666666,0.0666666666666666,-30.0,4.07974030889344,1.415408094951493,0.9907856664660448,0.4953928332330224,0.0,0.0,,,
Blanch D.,1500.0,1500.0,,622.0,54.0,1488.4771293046692,498.0377390002543,0.92,-110.0,21.0,0.6,0.68,0.78,0.8,0.86,1201.0,-7.943321741823991,-5.377100511322526,-2.5013666348660855,-2.0961111564702857,0.0,0.0,,,
Melzer G.,1451.175137963001,1522.3357684091989,,115.0,490.0,1491.0965431326572,-286.99638294561055,0.3333333333333333,86.0,-975.0,-0.3999999999999999,-0.16,-0.2311627906976743,-0.2711627906976744,-0.2991627906976744,-699.0,-0.0016182570152863,1.8612724977532449,0.4530545591151076,1.2864663098606135,0.0,0.0,,,
Gallardo Valles M.,,1489.256241668825,,346.0,88.0,1488.7509422450266,-296.77218765589873,0.5,316.0,-932.0,,-0.64,-0.64,-0.67,-0.72,-382.0,-1.2742582508788132,-0.350923814078234,-0.019571758571451,0.844466546508063,0.0,0.0,,,
Iwami T.,1477.02290785034,,,557.0,41.0,1476.7435320431591,21.08608737392774,1.0,302.0,-100.0,0.1333333333333333,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,-21.0,0.2343399888817657,0.7644120618025356,0.535088443261775,0.2675442216308875,0.0,0.0,,,
Berdych T.,1763.0942837358934,1777.296756699075,1723.832869355895,98.0,540.0,1747.3993871975777,-257.42771987122546,0.0,296.0,-452.0,-0.2,-0.56,-0.54,-0.59,-0.66,-883.0,-0.5589670550400797,2.9680254522362506,2.7033800899343303,1.8644188927268737,0.0,0.0,,,
Krstin P.,1484.556275489384,1500.24279701344,,285.0,198.0,1488.5173569651167,4.980698193283615,1.0,-30.0,39.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,,0.4698196323053254,0.2684683613173287,0.18792785292213,0.093963926461065,0.0,0.0,,,
Stepanek M.,,1500.0,,25.0,1070.0,1500.0,395.57613416927575,0.4883720930232558,-17.0,1200.0,0.3,0.26,0.2199999999999999,0.25,0.176,414.0,1.7441431594119194,2.713350307321967,1.2414939225297077,0.4544073460657478,0.0,0.0,,,
Brands D.,1547.2179333484376,1502.7118863130324,1475.75694724072,180.0,285.0,1520.3516818509192,232.07212479764303,0.4461538461538462,-142.0,781.0,0.2,0.4,0.2199999999999999,0.1099999999999999,0.1258503401360544,81.0,5.846712854441989,6.797885833595638,4.425847965090002,-0.2063196754647401,0.0,0.0,,,
Vico U.,1516.7756271328549,1500.0,1500.0,254.0,141.0,1485.330169890302,190.1795714597506,0.4418604651162791,-238.0,1279.0,0.0,0.2266666666666667,0.2666666666666666,0.2466666666666666,0.2228464419475656,172.0,-3.370980288498299,-1.9555092175692477,0.0470638445467829,1.0411489670776175,0.0,0.0,,,
Iwabuchi S.,1428.304644497542,,,339.0,103.0,1429.93932885123,-148.44895910671744,0.0,184.0,-179.0,0.0,-0.15,-0.2299999999999999,-0.21,-0.186,-244.0,0.9626030407292548,-1.0117476107239,-1.28281341888096,-1.0502609477666875,0.0,0.0,,,
Goellner M.K.,1495.8356164686938,1457.939996190796,1484.0,453.0,,1461.08758068732,-107.18338571825416,0.3,382.0,0.0,-0.1999999999999999,-0.145,-0.125,-0.125,-0.125,-6.0,-0.6548094156619413,-3.2631598762301763,-2.284211913361123,-1.1421059566805616,0.0,0.0,,,
Zhang Ze,1443.9801106555676,,,216.0,257.0,1453.145563459682,-399.5844771430404,0.25,194.0,-1505.0,,-0.66,-0.52,-0.47,-0.4673076923076923,-94.0,-10.09928519004918,-4.605010207874921,-3.823146551605264,-3.5966174770197537,0.0,0.0,,,
Monteiro T.,1440.5468714699946,1580.524831491308,1460.2464667106983,131.0,454.0,1541.0366464844271,16.515093519668653,0.4561403508771929,45.0,-261.0,0.0,0.048695652173913,-0.0113043478260869,0.008695652173913,0.014945652173913,169.0,1.1124350174694768,0.173304201727251,-0.3565203954570006,-0.657792884899427,0.0,0.0,,,
Arevalo M.,1500.0,1500.0,,220.0,233.0,1482.9794501606405,146.9113786612313,0.6206896551724138,-142.0,473.0,0.6,0.48,0.42,0.5,0.528,325.0,-0.657594658476296,0.478148359927757,-2.8148551562504007,-1.1323484050119874,0.0,0.0,,,
Janvier M.,1500.0,1482.9190395878456,1500.0,225.0,269.0,1455.663455239906,217.54940507934705,0.3333333333333333,-187.0,952.0,0.6,0.48,0.52,0.4880952380952381,0.4880952380952381,79.0,3.0069212409545,2.9381792804154494,2.876384378462149,2.2052060363622443,0.0,0.0,,,
Chrysochos P.,1500.0,,,1360.0,3.0,1500.0,115.21461197200256,0.3043478260869565,-1276.0,634.0,-0.0999999999999999,-0.06,-0.0399999999999999,-0.07,-0.0820895522388059,134.0,0.4059807099568843,1.1153354289852164,0.4502811929734253,0.6684213734020886,0.0,0.0,,,
Kiefer N.,1778.991743419881,1657.952305977321,1614.2552574319516,178.0,262.0,1719.4435999504285,216.81521506476747,0.6666666666666666,-167.0,2748.0,0.1999999999999999,0.2799999999999999,0.14,0.08,0.072,110.0,8.36453711121086,10.21779451026195,3.997516815164499,2.6037298495607115,0.0,0.0,,,
Shevchenko A.,1568.1678820937975,1525.43607321056,1487.5223424521932,103.0,580.0,1555.3192287148977,73.36931446164635,0.5,-3.0,42.0,0.2,0.06,0.1,0.1347826086956521,0.1347826086956521,72.0,-3.1993620893977663,-2.165542011012232,-1.4525369690307843,0.5258438134989888,0.0,0.0,,,
Granollers M.,1440.628868296303,1534.854699433034,1558.9055904638903,100.0,551.0,1541.8045848440238,232.10599962208153,0.5866666666666667,-59.0,649.0,0.1999999999999999,0.12,0.2399999999999999,0.2099999999999999,0.212,371.0,0.4783538296902406,-0.8095212353581961,1.987118908712432,0.3923011828372729,3.0,0.0,,,
Martin F.,1500.0,,,350.0,125.0,1500.0,-37.34448707833894,0.3333333333333333,-243.0,396.0,-0.3,-0.26,-0.18,-0.1699999999999999,-0.1785714285714285,140.0,-3.267222282216733,-1.3167234460610155,0.2116552461591391,0.0483156725685171,0.0,0.0,,,
Delgado R.,1446.8498422852017,1491.8366913506586,1469.3397575076524,143.0,362.0,1459.5765847604027,68.8385796154007,0.0,-59.0,262.0,0.3999999999999999,0.0399999999999999,0.02,-0.0170886075949367,-0.0235771572132573,52.0,2.2282692554322123,-0.4949953958385388,-0.1396494830355368,1.0904473045362966,0.0,0.0,,,
Miedler L.,1489.0290071855352,1500.0,,258.0,168.0,1479.1884666404017,64.54118787216726,0.0,-91.0,139.0,0.2,0.5,0.5,0.5,0.5,8.0,3.252339326431536,1.858479615103735,1.3009357305726144,0.6504678652863072,0.0,0.0,,,
Landaluce M.,1505.2625090513643,1444.4421025245465,,148.0,388.0,1445.6361579295758,-188.42196120419044,0.0,57.0,-279.0,-0.2,-0.3371428571428571,-0.3371428571428571,-0.3871428571428572,-0.4771428571428571,-337.0,-1.1235791541211824,-0.0967119314247416,0.0976857162270243,1.490891247997843,0.0,0.0,,,
Clarke J.,1500.0,,1425.7422653594551,156.0,361.0,1440.181935330942,-79.00966568769945,0.1111111111111111,-95.0,151.0,-0.6,-0.2179487179487179,-0.2179487179487179,-0.2179487179487179,-0.2179487179487179,,-4.2485312016524635,-2.4277321152299787,-1.6994124806609854,-0.8497062403304927,0.0,0.0,,,
Norman M.,1539.3039600535246,1491.86980552625,1500.0,75.0,,1484.5106740843155,29.25036078236826,0.5,25.0,0.0,0.3999999999999999,-0.0070588235294117,-0.0070588235294117,-0.0970588235294117,-0.2332657200811358,-157.0,3.137659307732258,1.0911929363300197,2.448350068635118,2.862951402330596,0.0,0.0,,,
Roddick A.,1833.1702811096832,1668.4499124766028,1816.771479202752,22.0,1600.0,1856.6193003803628,-176.59686036365747,0.7582417582417582,14.0,-2020.0,0.0,-0.0799999999999999,-0.12,-0.1099999999999999,-0.016,445.0,0.2854890911762823,-1.4163424204174848,-2.773215760626526,-1.748898287652221,-2.0,-2.0,,,
Kucera V.,1521.153110622357,,,19.0,,1525.0447640080515,293.49858569222283,0.7816091954022989,-4.0,0.0,-0.1999999999999999,-0.36,-0.26,-0.24,-0.2159999999999999,264.0,-5.130286679943277,-2.430997198816879,-1.901800216937122,-1.2991954581933418,0.0,0.0,,,
Onclin G.,1500.0,,,239.0,242.0,1500.0,-192.2956176017442,0.5,69.0,-99.0,-0.3,0.06,-0.0799999999999999,-0.03,-0.0277777777777777,-180.0,2.9168630041767982,4.0834939330926705,0.6954460347256464,1.1121949225541266,0.0,0.0,,,
Federer R.,2064.7970585236976,1933.865244848398,1979.9901790725064,8.0,4815.0,2046.02714105543,-292.6056843056549,0.5714285714285714,10.0,-2282.0,0.0,-0.16,-0.2599999999999999,-0.26,-0.3350714285714286,-1280.0,7.0288516676156405,5.334687157646925,2.0986945557769694,4.239269182012761,,0.0,,,
Panfil G.,,1500.0,,911.0,12.0,1500.0,-57.01920204071211,0.2222222222222222,-817.0,425.0,-0.3,-0.26,-0.18,-0.1099999999999999,-0.1024096385542168,166.0,-1.8888067450381751,-2.457598419419121,-2.2187998604369477,-0.6666574118832227,0.0,0.0,,,
Polmans M.,1428.906862992607,1510.0398916653744,1498.5626427507132,217.0,278.0,1457.8736218325107,5.781486494458477,0.5,-37.0,53.0,0.2,0.106060606060606,0.106060606060606,0.106060606060606,0.106060606060606,16.0,1.4440919072116003,0.0199925505831808,0.0139947854082265,0.0069973927041132,0.0,0.0,,,
Weinzierl J.,,1500.0,,342.0,,1500.0,-49.043316639838395,0.3571428571428571,-237.0,0.0,-0.3,-0.2199999999999999,-0.1599999999999999,-0.1666666666666666,-0.1666666666666666,54.0,-1.6787686926983043,-0.0580830496823831,-0.2271850512920673,-0.4127843094063405,0.0,0.0,,,
Hanescu V.,1468.8154329121985,1635.1045650267574,1472.692622586998,146.0,375.0,1578.1369789801065,-153.63993778393615,0.3283582089552239,113.0,-810.0,0.0,-0.1999999999999999,-0.12,-0.1099999999999999,-0.072,-121.0,-2.756265094830132,-3.2105565695560667,-0.2655755703240811,-0.3776214273836149,0.0,1.0,,,
Aragone J.,1500.0,,1500.0,289.0,177.0,1496.0681510484717,-19.109846994422696,0.5,165.0,-289.0,-0.2,-0.24,-0.36,-0.37,-0.448,-394.0,6.529327311894315,2.8046737793887715,1.5981634866765717,1.2288485853679345,0.0,0.0,,,
Corrie E.,,,1500.0,330.0,130.0,1500.0,59.53774110211657,0.75,-214.0,358.0,-0.3,-0.0999999999999999,-0.14,-0.1099999999999999,-0.03551912568306,183.0,0.2493482839730177,-0.4892346772694444,-0.4739037940518392,-1.4604135106496778,0.0,0.0,,,
Friedl L.,1481.5044666146362,,,613.0,,1466.7555836311192,148.57960217952132,1.0,-574.0,0.0,0.15,0.31,0.35,0.3214285714285714,0.3214285714285714,59.0,1.2177751523424036,2.018525685049774,2.716446190201623,1.4062328695168322,0.0,0.0,,,
Hajek J.,1343.1990098209876,1536.7039159238548,1465.8080578257532,106.0,540.0,1457.0056097348058,-70.01614955155037,0.1578947368421052,-41.0,178.0,-0.2,-0.0276923076923076,-0.0276923076923076,-0.0286225402504472,-0.0286225402504472,73.0,-0.8792035413101075,-0.9533054793608374,-0.6956301598193022,-0.6140832241432236,0.0,0.0,,,
Zhou Y.,1454.7610115438445,,,440.0,97.0,1461.832882436378,-305.9083223510197,0.0,423.0,-2463.0,-0.6,-0.6,-0.54,-0.6,-0.556,-355.0,-8.370077853648354,-3.2356708575725146,-0.8431224082057678,-0.1191980759234865,0.0,0.0,,,
Gimeno-Traver D.,1388.5805616931602,1534.2475791856014,1359.5673230538596,230.0,249.0,1502.071262546391,109.1661558855708,0.5675675675675675,-146.0,439.0,-0.3999999999999999,0.12,0.08,0.13,0.1209265536723164,-73.0,-4.312523742591338,-0.97126993894365,-1.78322722284478,0.1325069914513642,,0.0,,,
Baldi F.,,1477.9537422434666,,149.0,370.0,1478.4127831038725,-38.11007506536794,0.0,38.0,-148.0,-0.4,-0.24,-0.44,-0.3434343434343434,-0.3434343434343434,-97.0,1.475395348055679,0.5614627067865579,-2.1062629478540384,-0.346997753472317,0.0,0.0,,,
Escobar G.,,1484.0,,364.0,126.0,1484.0,15.079092760998948,0.5,305.0,-660.0,-0.2,-0.28,-0.32,-0.34,-0.3082706766917293,-132.0,1.019376577851722,0.3401845920356663,0.3436234922059838,-0.294757476080481,0.0,0.0,,,
Dolgopolov A.,,1476.6819391665072,,89.0,585.0,1473.2353183248704,-293.36260005006693,0.0,69.0,-1525.0,-0.4,-0.68,-0.64,-0.6307692307692307,-0.6307692307692307,-63.0,-1.7493525282974476,-2.404543563227149,-3.2905344082991497,-3.0348025209574487,0.0,0.0,,,
Sanchez De Luna J.,,1488.5387427407304,,304.0,117.0,1494.305492055756,-129.847967719179,0.5,265.0,-688.0,-0.4,-0.4,-0.48,-0.57,-0.54,-407.0,5.417547415350123,3.89484957680303,3.0307219199645443,-0.729794265247449,0.0,0.0,,,
Varillas J. P.,1497.8801346449202,1553.9831060131894,,81.0,709.0,1569.3581753855583,107.68671990127882,0.6666666666666666,-59.0,1001.0,0.0,-0.02,0.0799999999999999,0.14,0.1039999999999999,275.0,-9.648267652593518,-7.919076512385598,-4.333882541169133,-2.6885686164199387,1.0,0.0,,,
Dolgopolov O.,1704.953607869568,1689.717593198399,1576.7451245682262,54.0,966.0,1729.858653783959,310.7124875126108,0.8252427184466019,-36.0,939.0,0.0,0.16,0.14,0.27,0.348,483.0,-6.032449270580298,-4.94820418357093,-6.975548322887112,-3.314077443970748,5.0,2.0,,,
Reichel A.,1500.0,,,1154.0,,1500.0,184.66034244261343,0.5897435897435898,-1133.0,0.0,-0.0999999999999999,0.0999999999999999,0.0799999999999999,0.03,0.0339805825242718,103.0,4.469682783678275,3.858694464067594,1.8530064496137768,2.0720354823778986,0.0,0.0,,,
Ugo Carabelli C.,1504.809327483747,1559.0239515792512,,51.0,1040.0,1559.0495889993128,66.80543833312413,0.4603174603174603,6.0,-78.0,0.1999999999999999,0.04,-0.0411764705882352,-0.0211764705882352,-0.0223730517848164,200.0,-1.1281679365122947,0.0717612267636402,-0.2848428047065772,-0.1775191133659314,0.0,0.0,,,
Zayid M.S.,1500.0,,,1277.0,5.0,1500.0,-143.5132836167868,0.5,1224.0,-858.0,-0.0999999999999999,-0.02,-0.0555555555555555,-0.0555555555555555,-0.0555555555555555,-27.0,-6.869515228874422,-4.358237188912952,-3.0507660322390664,-1.5253830161195332,0.0,0.0,,,
Kimmich M.,1476.4254470739477,,,313.0,103.0,1482.639053280605,-286.7949817777155,0.0,289.0,-1127.0,,-0.72,-0.64,-0.58,-0.5603864734299517,-205.0,-2.3584168459510013,-3.063265425404506,-2.6647661510567557,-1.153831724320021,0.0,0.0,,,
Nielsen F.,1428.464646783597,1500.0,1468.736306793522,558.0,50.0,1388.836447477968,231.3002122604055,0.4285714285714285,-494.0,702.0,0.6,0.52,0.4545454545454545,0.4545454545454545,0.4545454545454545,35.0,7.602455880599473,8.166360409386957,4.223976685745397,2.1119883428726984,0.0,0.0,,,
Kadhe A.,1448.782569876475,,,778.0,26.0,1460.132935773781,-69.1932421752324,0.4680851063829787,-641.0,496.0,0.0,0.04,0.3,0.34,0.42,384.0,-7.133461856760232,-5.705423082768454,-3.520018054873012,-2.8526266235666298,0.0,0.0,,,
Agaev E.,1500.0,,,368.0,,1500.0,-69.8041476440983,0.5,333.0,0.0,0.0999999999999999,0.02,-0.02,0.01,0.0098039215686274,-102.0,-0.7849258771459177,0.1851780852888948,-0.7406066388567342,-0.9225045619243336,0.0,0.0,,,
Tsitsipas S. ,1532.667297748416,,,6.0,4000.0,1532.667297748416,-1.7901472065973394,1.0,1.0,-1025.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2058254950154151,-0.1176145685802371,-0.082330198006166,-0.041165099003083,0.0,0.0,,,
Ramirez C.,,1478.4006622729728,,476.0,72.0,1473.7153584330283,-382.5539161827494,0.5,464.0,-2408.0,-0.6,-0.6,-0.7,-0.66,-0.652,-449.0,2.27514511888811,1.429731524480342,-0.6618405939011018,-0.1321337949329677,0.0,0.0,,,
Alund M.,,1554.8922016909082,1500.0,131.0,430.0,1554.7236605593298,112.10651454728236,0.5142857142857142,-85.0,502.0,-0.2,0.1624999999999999,0.0625,-0.0075,0.0139563106796116,190.0,-0.6880686211561735,2.3847523516923053,1.0642502038290609,-0.7756833356926744,0.0,0.0,,,
Furlan R.,1461.5589219758908,1477.5599972878044,,164.0,,1444.4799925831396,-85.44571660487145,0.5,89.0,0.0,-0.2,-0.1458333333333333,-0.1458333333333333,-0.1458333333333333,-0.1458333333333333,-8.0,-3.2044742595783533,-2.427815087222553,-1.6994705610557863,-0.8497352805278933,0.0,0.0,,,
Gooding J.,1500.0,,,708.0,,1500.0,-192.292521192398,0.5,682.0,0.0,-0.0999999999999999,-0.0999999999999999,-0.0999999999999999,-0.0617977528089888,-0.0617977528089888,-89.0,0.0463596222390151,-3.3453218359329835,-1.7499779868422138,-2.1931005574413076,0.0,0.0,,,
Nardi L.,1487.3703407141936,1463.1735956625794,1494.016609649348,95.0,645.0,1480.012502707931,204.2401188613735,0.5384615384615384,-39.0,345.0,0.3999999999999999,0.28,0.2035897435897436,0.2492077211178335,0.2492077211178335,50.0,2.403432147324429,2.153969644853604,0.5697412424975437,2.1815997213543232,1.0,0.0,,,
Wawrinka S. ,1532.0,,,21.0,1580.0,1532.0,0.0,0.5,-18.0,6310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Lammer M. ,1516.0,,,167.0,320.0,1516.0,0.0,0.5,94.0,-323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Blanch U.,1500.0,,,244.0,207.0,1500.0,-248.4245982900659,0.5,225.0,-1693.0,-0.3,-0.18,-0.0999999999999999,-0.0833333333333333,-0.0833333333333333,-72.0,-5.020052947687384,-1.884380687031944,-2.737153545485171,-2.6882844426407972,0.0,0.0,,,
Kratochvil M.,1515.1479764718038,1496.431652299453,1525.08076797949,1511.0,1.0,1473.5882425451246,144.6538293243634,0.3863636363636363,-1450.0,585.0,0.0,0.12,0.0999999999999999,0.03,0.0668387096774193,128.0,2.67503956147558,1.9623013045466515,2.8443839703331877,0.0021270558045398,0.0,0.0,,,
Chardy J. ,1516.0,,,31.0,1137.0,1516.0,0.0,0.5,27.0,-381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Rosset M.,1507.1544778957991,1466.840626943621,1506.7889181495152,140.0,,1501.8257351861075,214.47801596189356,0.5714285714285714,-83.0,0.0,0.6000000000000001,0.28,0.18,0.2299999999999999,0.1419847328244274,69.0,4.869662697494528,0.6781834042148733,-1.474226083442395,1.619232543484518,0.0,0.0,,,
Lock B.,1500.0,,,346.0,145.0,1500.0,88.85600348102321,0.5294117647058824,-299.0,840.0,-0.3,-0.0999999999999999,-0.0399999999999999,0.04,0.002415458937198,207.0,-4.540959500988981,-2.11701936043754,-2.5358844230401836,0.7170185853459133,0.0,0.0,,,
Manta L.,1453.968483855314,1466.9215907200924,1468.0,233.0,,1416.9617216656331,-170.98848623592335,0.0,197.0,0.0,0.0,-0.2533333333333333,-0.2533333333333333,-0.3063670411985018,-0.3063670411985018,-74.0,-8.697508345239987,-4.55037336071751,-2.6836156942918024,-2.3960206302886444,0.0,0.0,,,
Kokkinakis T.,1694.2454168485897,1522.5663650427764,1513.9539288101814,71.0,766.0,1728.43579917303,195.8780670022968,0.7222222222222222,-53.0,1764.0,0.0,0.1999999999999999,0.2,0.18,0.194047619047619,-38.0,3.279103781717686,4.004345697989473,1.6986424169347036,1.861603497052356,0.0,,,,
Vilella Martinez M.,1531.1024487920793,1508.7210983560087,,167.0,446.0,1541.842196435202,297.5185739992619,0.6296296296296297,-153.0,2599.0,0.6,0.3,0.2199999999999999,0.14,0.054140127388535,149.0,-0.1291343390321913,2.889665693557,2.56922684786387,2.6090627774413155,0.0,0.0,,,
Baluda V.,1500.0,,,466.0,80.0,1500.0,-212.67794732106745,0.5,439.0,-1225.0,-0.0999999999999999,0.02,-0.02,-0.0699999999999999,-0.1079999999999999,-711.0,1.8364278944799368,4.304630073651346,2.55935361750222,0.5335697531364508,0.0,0.0,,,
Kohlmann M.,1432.0223250965128,1525.2409205623248,1476.2133907165085,1494.0,1.0,1490.2777793646192,-141.7866878227926,0.3333333333333333,1457.0,-827.0,0.2,-0.0799999999999999,-0.1341463414634146,-0.1241463414634146,-0.1375946173254836,-104.0,-0.1271163184908914,0.3304941496579301,-0.7712438962939769,-0.5405828444881513,0.0,0.0,,,
Belyaev I.,1500.0,,,334.0,127.0,1500.0,136.19211171301097,0.2,-278.0,775.0,-0.0999999999999999,0.02,-0.0405405405405405,-0.0405405405405405,-0.0405405405405405,37.0,4.135896596732368,4.215891497376235,2.9685710916355355,1.4842855458177675,0.0,0.0,,,
King E.,1499.4421935309438,,,200.0,276.0,1505.282768870382,117.71275232447056,0.4736842105263157,-152.0,762.0,0.2666666666666666,0.1466666666666666,0.1466666666666666,0.0934959349593496,0.0934959349593496,79.0,-2.8526655869538446,1.5498878790884516,1.439622389883134,1.199880913821596,0.0,0.0,,,
